Timestamp,Voltage_Out2,Voltage_Out1,Speed_KPH
2024-12-07 14:33:52.973,0.5,1.0,0
2024-12-07 14:33:53.007,0.5,1.0,0
2024-12-07 14:33:53.044,0.5,1.0,0
2024-12-07 14:33:53.083,0.5,1.0,0
2024-12-07 14:33:53.122,0.5,1.0,0
2024-12-07 14:33:53.160,0.5,1.0,0
2024-12-07 14:33:53.195,0.5,1.0,0
2024-12-07 14:33:53.231,0.5,1.0,0
2024-12-07 14:33:53.266,0.5,1.0,0
2024-12-07 14:33:53.301,0.5,1.0,0
2024-12-07 14:33:53.338,0.5,1.0,0
2024-12-07 14:33:53.375,0.5,1.0,0
2024-12-07 14:33:53.413,0.5,1.0,0
2024-12-07 14:33:53.450,0.5,1.0,0
2024-12-07 14:33:53.493,0.5,1.0,0
2024-12-07 14:33:53.530,0.5,1.0,0
2024-12-07 14:33:53.567,0.5,1.0,0
2024-12-07 14:33:53.605,0.5,1.0,0
2024-12-07 14:33:53.644,0.5,1.0,0
2024-12-07 14:33:53.682,0.5,1.0,0
2024-12-07 14:33:53.720,0.5,1.0,0
2024-12-07 14:33:53.754,0.5,1.0,0
2024-12-07 14:33:53.793,0.5,1.0,0
2024-12-07 14:33:53.829,0.5,1.0,0
2024-12-07 14:33:53.870,0.5,1.0,0
2024-12-07 14:33:53.908,0.5,1.0,0
2024-12-07 14:33:53.946,0.5,1.0,0
2024-12-07 14:33:53.987,0.5,1.0,0
2024-12-07 14:33:54.027,0.5,1.0,0
2024-12-07 14:33:54.065,0.5,1.0,0
2024-12-07 14:33:54.103,0.5,1.0,0
2024-12-07 14:33:54.142,0.5,1.0,0
2024-12-07 14:33:54.182,0.5,1.0,0
2024-12-07 14:33:54.217,0.5,1.0,0
2024-12-07 14:33:54.257,0.5,1.0,0
2024-12-07 14:33:54.298,0.5,1.0,0
2024-12-07 14:33:54.334,0.5,1.0,0
2024-12-07 14:33:54.384,0.5,1.0,0
2024-12-07 14:33:54.444,0.5,1.0,0
2024-12-07 14:33:54.507,0.5,1.0,0
2024-12-07 14:33:54.542,0.5,1.0,0
2024-12-07 14:33:54.577,0.5,1.0,0
2024-12-07 14:33:54.599,0.5,1.0,0
2024-12-07 14:33:54.637,0.5,1.0,0
2024-12-07 14:33:54.675,0.5,1.0,0
2024-12-07 14:33:54.719,0.5,1.0,0
2024-12-07 14:33:54.776,0.5,1.0,0
2024-12-07 14:33:54.836,0.5,1.0,0
2024-12-07 14:33:54.873,0.5,1.0,0
2024-12-07 14:33:54.916,0.5,1.0,0
2024-12-07 14:33:54.955,0.5,1.0,0
2024-12-07 14:33:54.994,0.5,1.0,0
2024-12-07 14:33:55.031,0.5,1.0,0
2024-12-07 14:33:55.076,0.5,1.0,0
2024-12-07 14:33:55.114,0.5,1.0,0
2024-12-07 14:33:55.153,0.5,1.0,0
2024-12-07 14:33:55.179,0.5,1.0,0
2024-12-07 14:33:55.242,0.5,1.0,0
2024-12-07 14:33:55.281,0.5,1.0,0
2024-12-07 14:33:55.324,0.5,1.0,0
2024-12-07 14:33:55.361,0.5,1.0,0
2024-12-07 14:33:55.400,0.5,1.0,0
2024-12-07 14:33:55.438,0.5,1.0,0
2024-12-07 14:33:55.488,0.5,1.0,0
2024-12-07 14:33:55.532,0.5,1.0,0
2024-12-07 14:33:55.568,0.5,1.0,0
2024-12-07 14:33:55.607,0.5,1.0,0
2024-12-07 14:33:55.643,0.5,1.0,0
2024-12-07 14:33:55.700,0.5,1.0,0
2024-12-07 14:33:55.742,0.5,1.0,0
2024-12-07 14:33:55.781,0.5,1.0,0
2024-12-07 14:33:55.818,0.5,1.0,0
2024-12-07 14:33:55.949,0.5,1.0,0
2024-12-07 14:33:55.983,0.5,1.0,0
2024-12-07 14:33:56.020,0.5,1.0,0
2024-12-07 14:33:56.075,0.5,1.0,0
2024-12-07 14:33:56.112,0.5,1.0,0
2024-12-07 14:33:56.150,0.5,1.0,0
2024-12-07 14:33:56.174,0.5,1.0,0
2024-12-07 14:33:56.213,0.5,1.0,0
2024-12-07 14:33:56.272,0.5,1.0,0
2024-12-07 14:33:56.314,0.5,1.0,0
2024-12-07 14:33:56.372,0.5,1.0,0
2024-12-07 14:33:56.409,0.5,1.0,0
2024-12-07 14:33:56.445,0.5,1.0,0
2024-12-07 14:33:56.486,0.5,1.0,0
2024-12-07 14:33:56.523,0.5,1.0,0
2024-12-07 14:33:56.585,0.5,1.0,0
2024-12-07 14:33:56.623,0.5,1.0,0
2024-12-07 14:33:56.668,0.5,1.0,0
2024-12-07 14:33:56.711,0.5,1.0,0
2024-12-07 14:33:56.771,0.5,1.0,0
2024-12-07 14:33:56.813,0.5,1.0,0
2024-12-07 14:33:56.855,0.5,1.0,0
2024-12-07 14:33:56.897,0.5,1.0,0
2024-12-07 14:33:56.932,0.5,1.0,0
2024-12-07 14:33:56.986,0.5,1.0,0
2024-12-07 14:33:57.024,0.5,1.0,0
2024-12-07 14:33:57.047,0.5,1.0,0
2024-12-07 14:33:57.090,0.5,1.0,0
2024-12-07 14:33:57.131,0.5,1.0,0
2024-12-07 14:33:57.171,0.5,1.0,0
2024-12-07 14:33:57.218,0.5,1.0,0
2024-12-07 14:33:57.257,0.5,1.0,0
2024-12-07 14:33:57.297,0.5,1.0,0
2024-12-07 14:33:57.343,0.5,1.0,0
2024-12-07 14:33:57.379,0.5,1.0,0
2024-12-07 14:33:57.439,0.5,1.0,0
2024-12-07 14:33:57.507,0.5,1.0,0
2024-12-07 14:33:57.551,0.5,1.0,0
2024-12-07 14:33:57.587,0.5,1.0,0
2024-12-07 14:33:57.630,0.5,1.0,0
2024-12-07 14:33:57.653,0.5,1.0,0
2024-12-07 14:33:57.689,0.5,1.0,0
2024-12-07 14:33:57.741,0.5,1.0,0
2024-12-07 14:33:57.779,0.5,1.0,0
2024-12-07 14:33:57.815,0.5,1.0,0
2024-12-07 14:33:57.896,0.5,1.0,0
2024-12-07 14:33:57.939,0.5,1.0,0
2024-12-07 14:33:57.975,0.5,1.0,0
2024-12-07 14:33:58.019,0.5,1.0,0
2024-12-07 14:33:58.073,0.5,1.0,0
2024-12-07 14:33:58.115,0.5,1.0,0
2024-12-07 14:33:58.157,0.5,1.0,0
2024-12-07 14:33:58.195,0.5,1.0,0
2024-12-07 14:33:58.275,0.5,1.0,0
2024-12-07 14:33:58.317,0.5,1.0,0
2024-12-07 14:33:58.358,0.5,1.0,0
2024-12-07 14:33:58.394,0.5,1.0,0
2024-12-07 14:33:58.429,0.5,1.0,0
2024-12-07 14:33:58.518,0.5,1.0,0
2024-12-07 14:33:58.559,0.5,1.0,0
2024-12-07 14:33:58.597,0.5,1.0,0
2024-12-07 14:33:58.654,0.5,1.0,0
2024-12-07 14:33:58.697,0.5,1.0,0
2024-12-07 14:33:58.755,0.5,1.0,0
2024-12-07 14:33:58.794,0.5,1.0,0
2024-12-07 14:33:58.831,0.5,1.0,0
2024-12-07 14:33:58.861,0.5,1.0,0
2024-12-07 14:33:58.904,0.5,1.0,0
2024-12-07 14:33:58.947,0.5,1.0,0
2024-12-07 14:33:59.024,0.5,1.0,0
2024-12-07 14:33:59.061,0.5,1.0,0
2024-12-07 14:33:59.102,0.5,1.0,0
2024-12-07 14:33:59.144,0.5,1.0,0
2024-12-07 14:33:59.204,0.5,1.0,0
2024-12-07 14:33:59.247,0.5,1.0,0
2024-12-07 14:33:59.302,0.5,1.0,0
2024-12-07 14:33:59.367,0.5,1.0,0
2024-12-07 14:33:59.407,0.5,1.0,0
2024-12-07 14:33:59.461,0.5,1.0,0
2024-12-07 14:33:59.484,0.5,1.0,0
2024-12-07 14:33:59.523,0.5,1.0,0
2024-12-07 14:33:59.561,0.5,1.0,0
2024-12-07 14:33:59.601,0.5,1.0,0
2024-12-07 14:33:59.648,0.5,1.0,0
2024-12-07 14:33:59.729,0.5,1.0,0
2024-12-07 14:33:59.786,0.5,1.0,0
2024-12-07 14:33:59.822,0.5,1.0,0
2024-12-07 14:33:59.859,0.5,1.0,0
2024-12-07 14:33:59.903,0.5,1.0,0
2024-12-07 14:33:59.943,0.5,1.0,0
2024-12-07 14:33:59.967,0.5,1.0,0
2024-12-07 14:34:00.004,0.5,1.0,0
2024-12-07 14:34:00.028,0.5,1.0,0
2024-12-07 14:34:00.063,0.5,1.0,0
2024-12-07 14:34:00.123,0.5,1.0,0
2024-12-07 14:34:00.195,0.5,1.0,0
2024-12-07 14:34:00.234,0.5,1.0,0
2024-12-07 14:34:00.269,0.5,1.0,0
2024-12-07 14:34:00.306,0.5,1.0,0
2024-12-07 14:34:00.347,0.5,1.0,0
2024-12-07 14:34:00.384,0.5,1.0,0
2024-12-07 14:34:00.407,0.5,1.0,0
2024-12-07 14:34:00.450,0.5,1.0,0
2024-12-07 14:34:00.493,0.5,1.0,0
2024-12-07 14:34:00.536,0.5,1.0,0
2024-12-07 14:34:00.572,0.5,1.0,0
2024-12-07 14:34:00.648,0.5,1.0,0
2024-12-07 14:34:00.690,0.5,1.0,0
2024-12-07 14:34:00.732,0.5,1.0,0
2024-12-07 14:34:00.771,0.5,1.0,0
2024-12-07 14:34:00.859,0.5,1.0,0
2024-12-07 14:34:00.896,0.5,1.0,0
2024-12-07 14:34:00.937,0.5,1.0,0
2024-12-07 14:34:00.982,0.5,1.0,0
2024-12-07 14:34:01.024,0.5,1.0,0
2024-12-07 14:34:01.079,0.5,1.0,0
2024-12-07 14:34:01.124,0.5,1.0,0
2024-12-07 14:34:01.164,0.5,1.0,0
2024-12-07 14:34:01.201,0.5,1.0,0
2024-12-07 14:34:01.240,0.5,1.0,0
2024-12-07 14:34:01.319,0.5,1.0,0
2024-12-07 14:34:01.359,0.5,1.0,0
2024-12-07 14:34:01.396,0.5,1.0,0
2024-12-07 14:34:01.442,0.5,1.0,0
2024-12-07 14:34:01.518,0.5,1.0,0
2024-12-07 14:34:01.579,0.5,1.0,0
2024-12-07 14:34:01.619,0.5,1.0,0
2024-12-07 14:34:01.657,0.5,1.0,0
2024-12-07 14:34:01.735,0.5,1.0,0
2024-12-07 14:34:01.772,0.5,1.0,0
2024-12-07 14:34:01.811,0.5,1.0,0
2024-12-07 14:34:01.870,0.5,1.0,0
2024-12-07 14:34:01.923,0.5,1.0,0
2024-12-07 14:34:01.958,0.5,1.0,0
2024-12-07 14:34:01.994,0.5,1.0,0
2024-12-07 14:34:02.031,0.5,1.0,0
2024-12-07 14:34:02.067,0.5,1.0,0
2024-12-07 14:34:02.105,0.5,1.0,0
2024-12-07 14:34:02.144,0.5,1.0,0
2024-12-07 14:34:02.183,0.5,1.0,0
2024-12-07 14:34:02.219,0.5,1.0,0
2024-12-07 14:34:02.256,0.5,1.0,0
2024-12-07 14:34:02.299,0.5,1.0,0
2024-12-07 14:34:02.353,0.5,1.0,0
2024-12-07 14:34:02.388,0.5,1.0,0
2024-12-07 14:34:02.431,0.5,1.0,0
2024-12-07 14:34:02.467,0.5,1.0,0
2024-12-07 14:34:02.493,0.5,1.0,0
2024-12-07 14:34:02.532,0.5,1.0,0
2024-12-07 14:34:02.572,0.5,1.0,0
2024-12-07 14:34:02.611,0.5,1.0,0
2024-12-07 14:34:02.632,0.5,1.0,0
2024-12-07 14:34:02.667,0.5,1.0,0
2024-12-07 14:34:02.704,0.5,1.0,0
2024-12-07 14:34:02.730,0.5,1.0,0
2024-12-07 14:34:02.767,0.5,1.0,0
2024-12-07 14:34:02.793,0.5,1.0,0
2024-12-07 14:34:02.834,0.5,1.0,0
2024-12-07 14:34:02.879,0.5,1.0,0
2024-12-07 14:34:02.927,0.5,1.0,0
2024-12-07 14:34:02.964,0.5,1.0,0
2024-12-07 14:34:03.017,0.5,1.0,0
2024-12-07 14:34:03.061,0.5,1.0,0
2024-12-07 14:34:03.104,0.5,1.0,0
2024-12-07 14:34:03.126,0.5,1.0,0
2024-12-07 14:34:03.192,0.5,1.0,0
2024-12-07 14:34:03.235,0.5,1.0,0
2024-12-07 14:34:03.277,0.5,1.0,0
2024-12-07 14:34:03.315,0.5,1.0,0
2024-12-07 14:34:03.343,0.5,1.0,0
2024-12-07 14:34:03.382,0.5,1.0,0
2024-12-07 14:34:03.402,0.5,1.0,0
2024-12-07 14:34:03.462,0.5,1.0,0
2024-12-07 14:34:03.520,0.5,1.0,0
2024-12-07 14:34:03.556,0.5,1.0,0
2024-12-07 14:34:03.645,0.5,1.0,0
2024-12-07 14:34:03.685,0.5,1.0,0
2024-12-07 14:34:03.723,0.5,1.0,0
2024-12-07 14:34:03.790,0.5,1.0,0
2024-12-07 14:34:03.848,0.5,1.0,0
2024-12-07 14:34:03.903,0.5,1.0,0
2024-12-07 14:34:03.943,0.5,1.0,0
2024-12-07 14:34:03.968,0.5,1.0,0
2024-12-07 14:34:04.024,0.5,1.0,0
2024-12-07 14:34:04.067,0.5,1.0,0
2024-12-07 14:34:04.103,0.5,1.0,0
2024-12-07 14:34:04.144,0.5,1.0,0
2024-12-07 14:34:04.180,0.5,1.0,0
2024-12-07 14:34:04.224,0.5,1.0,0
2024-12-07 14:34:04.245,0.5,1.0,0
2024-12-07 14:34:04.284,0.5,1.0,0
2024-12-07 14:34:04.319,0.5,1.0,0
2024-12-07 14:34:04.355,0.5,1.0,0
2024-12-07 14:34:04.402,0.5,1.0,0
2024-12-07 14:34:04.438,0.5,1.0,0
2024-12-07 14:34:04.486,0.5,1.0,0
2024-12-07 14:34:04.522,0.5,1.0,0
2024-12-07 14:34:04.565,0.5,1.0,0
2024-12-07 14:34:04.602,0.5,1.0,0
2024-12-07 14:34:04.648,0.5,1.0,0
2024-12-07 14:34:04.689,0.5,1.0,0
2024-12-07 14:34:04.750,0.5,1.0,0
2024-12-07 14:34:04.773,0.5,1.0,0
2024-12-07 14:34:04.838,0.5,1.0,0
2024-12-07 14:34:04.879,0.5,1.0,0
2024-12-07 14:34:04.921,0.5,1.0,0
2024-12-07 14:34:04.960,0.5,1.0,0
2024-12-07 14:34:05.040,0.5,1.0,0
2024-12-07 14:34:05.082,0.5,1.0,0
2024-12-07 14:34:05.118,0.5,1.0,0
2024-12-07 14:34:05.143,0.5,1.0,0
2024-12-07 14:34:05.199,0.5,1.0,0
2024-12-07 14:34:05.262,0.5,1.0,0
2024-12-07 14:34:05.296,0.5,1.0,0
2024-12-07 14:34:05.340,0.5,1.0,0
2024-12-07 14:34:05.401,0.5,1.0,0
2024-12-07 14:34:05.440,0.5,1.0,0
2024-12-07 14:34:05.482,0.5,1.0,0
2024-12-07 14:34:05.522,0.5,1.0,0
2024-12-07 14:34:05.562,0.5,1.0,0
2024-12-07 14:34:05.636,0.5,1.0,0
2024-12-07 14:34:05.662,0.5,1.0,0
2024-12-07 14:34:05.703,0.5,1.0,0
2024-12-07 14:34:05.738,0.5,1.0,0
2024-12-07 14:34:05.801,0.5,1.0,0
2024-12-07 14:34:05.841,0.5,1.0,0
2024-12-07 14:34:05.880,0.5,1.0,0
2024-12-07 14:34:05.920,0.5,1.0,0
2024-12-07 14:34:05.960,0.5,1.0,0
2024-12-07 14:34:06.001,0.5,1.0,0
2024-12-07 14:34:06.040,0.5,1.0,0
2024-12-07 14:34:06.079,0.5,1.0,0
2024-12-07 14:34:06.118,0.5,1.0,0
2024-12-07 14:34:06.153,0.5,1.0,0
2024-12-07 14:34:06.190,0.6,1.2,0
2024-12-07 14:34:06.254,0.6,1.2,0
2024-12-07 14:34:06.331,0.6,1.2,0
2024-12-07 14:34:06.372,0.6,1.2,0
2024-12-07 14:34:06.416,0.6,1.2,0
2024-12-07 14:34:06.476,0.6,1.2,0
2024-12-07 14:34:06.550,0.6,1.2,0
2024-12-07 14:34:06.589,0.6,1.2,0
2024-12-07 14:34:06.629,0.6,1.2,0
2024-12-07 14:34:06.704,0.6,1.2,0
2024-12-07 14:34:06.745,0.6,1.2,0
2024-12-07 14:34:06.783,0.6,1.2,0
2024-12-07 14:34:06.827,0.6,1.2,0
2024-12-07 14:34:06.870,0.6,1.2,0
2024-12-07 14:34:06.928,0.6,1.2,0
2024-12-07 14:34:06.967,0.6,1.2,0
2024-12-07 14:34:07.027,0.6,1.2,0
2024-12-07 14:34:07.063,0.6,1.2,0
2024-12-07 14:34:07.111,0.6,1.2,0
2024-12-07 14:34:07.160,0.6,1.2,0
2024-12-07 14:34:07.202,0.6,1.2,0
2024-12-07 14:34:07.239,0.6,1.2,0
2024-12-07 14:34:07.276,0.6,1.2,0
2024-12-07 14:34:07.306,0.6,1.2,0
2024-12-07 14:34:07.344,0.6,1.2,0
2024-12-07 14:34:07.368,0.6,1.2,0
2024-12-07 14:34:07.408,0.6,1.2,0
2024-12-07 14:34:07.442,0.6,1.2,0
2024-12-07 14:34:07.479,0.6,1.2,0
2024-12-07 14:34:07.519,0.6,1.2,0
2024-12-07 14:34:07.557,0.6,1.2,0
2024-12-07 14:34:07.597,0.6,1.2,0
2024-12-07 14:34:07.636,0.6,1.2,0
2024-12-07 14:34:07.677,0.6,1.2,0
2024-12-07 14:34:07.698,0.6,1.2,0
2024-12-07 14:34:07.740,0.6,1.2,0
2024-12-07 14:34:07.778,0.6,1.2,0
2024-12-07 14:34:07.824,0.6,1.2,0
2024-12-07 14:34:07.860,0.6,1.2,0
2024-12-07 14:34:07.897,0.6,1.2,0
2024-12-07 14:34:07.938,0.6,1.2,0
2024-12-07 14:34:07.973,0.6,1.2,0
2024-12-07 14:34:08.016,0.6,1.2,0
2024-12-07 14:34:08.057,0.6,1.2,0
2024-12-07 14:34:08.098,0.6,1.2,0
2024-12-07 14:34:08.140,0.6,1.2,1.23081432
2024-12-07 14:34:08.184,0.6,1.2,1.3073713200000001
2024-12-07 14:34:08.227,0.6,1.2,1.44760614
2024-12-07 14:34:08.265,0.6,1.2,1.58768608
2024-12-07 14:34:08.302,0.6,1.2,1.6640280400000003
2024-12-07 14:34:08.363,0.6,1.2,2.01968124
2024-12-07 14:34:08.402,0.6,1.2,2.15912758
2024-12-07 14:34:08.438,0.6,1.2,2.23512394
2024-12-07 14:34:08.478,0.6,1.2,2.3743309200000002
2024-12-07 14:34:08.546,0.6,1.2,2.58916434
2024-12-07 14:34:08.585,0.6,1.2,2.66489958
2024-12-07 14:34:08.623,0.6,1.2,2.8036278400000003
2024-12-07 14:34:08.667,0.6,1.2,2.94220122
2024-12-07 14:34:08.727,0.6,1.2,3.08061972
2024-12-07 14:34:08.761,0.6,1.2,3.23144508
2024-12-07 14:34:08.797,0.6,1.2,3.23144508
2024-12-07 14:34:08.833,0.6,1.2,3.36953974
2024-12-07 14:34:08.855,0.6,1.2,3.36953974
2024-12-07 14:34:08.906,0.6,1.2,3.507479520000001
2024-12-07 14:34:08.941,0.6,1.2,3.5826541200000004
2024-12-07 14:34:08.966,0.6,1.2,3.6452644199999997
2024-12-07 14:34:09.027,0.6,1.2,3.79539858
2024-12-07 14:34:09.066,0.6,1.2,3.8579000800000007
2024-12-07 14:34:09.116,0.6,1.2,3.9328596399999998
2024-12-07 14:34:09.137,0.6,1.2,4.0077731199999995
2024-12-07 14:34:09.171,0.6,1.2,4.07016582
2024-12-07 14:34:09.195,0.6,1.2,4.07016582
2024-12-07 14:34:09.232,0.6,1.2,4.207317120000001
2024-12-07 14:34:09.265,0.6,1.2,4.28206164
2024-12-07 14:34:09.299,0.6,1.2,4.28206164
2024-12-07 14:34:09.336,0.6,1.2,4.356760079999999
2024-12-07 14:34:09.379,0.6,1.2,4.49358754
2024-12-07 14:34:09.418,0.6,1.2,4.56815542
2024-12-07 14:34:09.460,0.6,1.2,4.630260120000001
2024-12-07 14:34:09.497,0.6,1.2,4.704743519999999
2024-12-07 14:34:09.522,0.6,1.2,4.704743519999999
2024-12-07 14:34:09.561,0.6,1.2,4.76677782
2024-12-07 14:34:09.582,0.6,1.2,4.84117674
2024-12-07 14:34:09.617,0.6,1.2,4.915529580000001
2024-12-07 14:34:09.654,0.6,1.2,4.915529580000001
2024-12-07 14:34:09.691,0.6,1.2,4.97745508
2024-12-07 14:34:09.712,0.6,1.2,5.05172344
2024-12-07 14:34:09.749,0.6,1.2,5.05172344
2024-12-07 14:34:09.793,0.6,1.2,5.125945720000001
2024-12-07 14:34:09.833,0.6,1.2,5.261900220000001
2024-12-07 14:34:09.876,0.6,1.2,5.3236465200000005
2024-12-07 14:34:09.916,0.6,1.2,5.39769984
2024-12-07 14:34:09.956,0.6,1.2,5.47170708
2024-12-07 14:34:09.996,0.6,1.2,5.53334458
2024-12-07 14:34:10.035,0.6,1.2,5.60726734
2024-12-07 14:34:10.074,0.6,1.2,5.68114402
2024-12-07 14:34:10.114,0.6,1.2,5.74267272
2024-12-07 14:34:10.154,0.6,1.2,5.81646492
2024-12-07 14:34:10.195,0.6,1.2,5.87792322
2024-12-07 14:34:10.234,0.6,1.2,5.951630940000001
2024-12-07 14:34:10.273,0.6,1.2,6.02529258
2024-12-07 14:34:10.309,0.6,1.2,6.086642080000001
2024-12-07 14:34:10.354,0.6,1.2,6.086642080000001
2024-12-07 14:34:10.392,0.6,1.2,6.16021924
2024-12-07 14:34:10.432,0.6,1.2,6.23375032
2024-12-07 14:34:10.472,0.6,1.2,6.294991019999999
2024-12-07 14:34:10.513,0.6,1.2,6.36843762
2024-12-07 14:34:10.555,0.6,1.2,6.36843762
2024-12-07 14:34:10.597,0.6,1.2,6.4296079200000005
2024-12-07 14:34:10.638,0.6,1.2,6.502970040000001
2024-12-07 14:34:10.679,0.6,1.2,6.576286080000001
2024-12-07 14:34:10.719,0.6,1.2,6.63734758
2024-12-07 14:34:10.759,0.6,1.2,6.63734758
2024-12-07 14:34:10.798,0.6,1.2,6.63734758
2024-12-07 14:34:10.840,0.6,1.2,6.71057914
2024-12-07 14:34:10.878,0.6,1.2,6.7837646199999995
2024-12-07 14:34:10.921,0.6,1.2,6.7837646199999995
2024-12-07 14:34:10.963,0.6,1.2,6.844717320000001
2024-12-07 14:34:11.001,0.6,1.2,6.844717320000001
2024-12-07 14:34:11.042,0.6,1.2,6.844717320000001
2024-12-07 14:34:11.082,0.6,1.2,6.91781832
2024-12-07 14:34:11.141,0.6,1.2,6.97870062
2024-12-07 14:34:11.180,0.6,1.2,7.051717139999999
2024-12-07 14:34:11.221,0.6,1.2,7.051717139999999
2024-12-07 14:34:11.260,0.6,1.2,7.12468758
2024-12-07 14:34:11.299,0.6,1.2,7.12468758
2024-12-07 14:34:11.341,0.6,1.2,7.18546108
2024-12-07 14:34:11.381,0.6,1.2,7.18546108
2024-12-07 14:34:11.421,0.6,1.2,7.18546108
2024-12-07 14:34:11.461,0.6,1.2,7.25834704
2024-12-07 14:34:11.501,0.6,1.2,7.25834704
2024-12-07 14:34:11.542,0.6,1.2,7.331186919999999
2024-12-07 14:34:11.581,0.6,1.2,7.331186919999999
2024-12-07 14:34:11.621,0.6,1.2,7.391851620000001
2024-12-07 14:34:11.661,0.6,1.2,7.464607019999999
2024-12-07 14:34:11.699,0.6,1.2,7.464607019999999
2024-12-07 14:34:11.725,0.6,1.2,7.464607019999999
2024-12-07 14:34:11.765,0.6,1.2,7.464607019999999
2024-12-07 14:34:11.805,0.6,1.2,7.525201320000001
2024-12-07 14:34:11.846,0.6,1.2,7.525201320000001
2024-12-07 14:34:11.887,0.6,1.2,7.525201320000001
2024-12-07 14:34:11.926,0.6,1.2,7.597872239999999
2024-12-07 14:34:11.966,0.6,1.2,7.670497079999999
2024-12-07 14:34:12.005,0.6,1.2,7.670497079999999
2024-12-07 14:34:12.046,0.6,1.2,7.670497079999999
2024-12-07 14:34:12.085,0.6,1.2,7.670497079999999
2024-12-07 14:34:12.123,0.6,1.2,7.670497079999999
2024-12-07 14:34:12.161,0.6,1.2,7.730982579999999
2024-12-07 14:34:12.218,0.6,1.2,7.730982579999999
